wy,wr,wd,wc,cap_min_pct,top_n,daily_replace_k,val2026_strict_period_return,val2026_strict_excess_equal,val2026_strict_max_drawdown,val2026_strict_turnover_mean,hold2026_recent_period_return,hold2026_recent_excess_equal,hold2026_recent_max_drawdown,hold2026_recent_turnover_mean,same_pre_2025_period_return,same_pre_2025_excess_equal,same_pre_2025_max_drawdown,same_pre_2025_turnover_mean,same_comp_2025_period_return,same_comp_2025_excess_equal,same_comp_2025_max_drawdown,same_comp_2025_turnover_mean,selection_score_period,rolling_10d_return_mean,rolling_10d_win_rate,rolling_10d_return_min,rolling_10d_turnover_mean,latest_10d_return,recent5_10d_return_mean,recent5_10d_return_min,selection_score_competition
0.0,1.5,0.5,0.75,0.0,10.0,3.0,0.11876606958528102,-0.00022864324430882377,-0.045485901871570866,0.6045454545454544,0.015057484052751535,0.05712560787019538,-0.00783073283919078,0.6666666666666666,-0.024806016938014097,-0.003193015114588804,-0.04636802163785836,0.6666666666666666,-0.02179838562045666,-0.03518284702334973,-0.051604013817584726,0.6444444444444444,0.008422133186919095,0.008607808491877521,0.6075949367088608,-0.069488536104508,0.6399999999999999,0.02026933863267044,0.04077395107884043,0.02026933863267044,0.016823878221462814
0.25,0.5,0.25,0.25,0.0,10.0,3.0,0.08396139590632945,-0.035033316923260394,-0.10019129378985792,0.6045454545454544,0.03843862111429441,0.08050674493173826,0.0,0.6666666666666666,-0.0492757866538287,-0.02766278483040341,-0.05157121356459571,0.6666666666666666,0.0014128284829995064,-0.01197163291989356,-0.021100637204630512,0.6444444444444444,-0.0015834690450771591,0.0037142091183436465,0.5189873417721519,-0.07762600579077927,0.6399999999999999,0.018037529056072144,0.05686352553249248,0.018037529056072144,0.01652111116791818
0.5,1.0,0.5,0.5,0.0,10.0,3.0,0.08396139590632945,-0.035033316923260394,-0.10019129378985792,0.6045454545454544,0.03843862111429441,0.08050674493173826,0.0,0.6666666666666666,-0.0492757866538287,-0.02766278483040341,-0.05157121356459571,0.6666666666666666,0.0014128284829995064,-0.01197163291989356,-0.021100637204630512,0.6444444444444444,-0.0015834690450771591,0.0037142091183436465,0.5189873417721519,-0.07762600579077927,0.6399999999999999,0.018037529056072144,0.05686352553249248,0.018037529056072144,0.01652111116791818
0.25,1.0,0.5,0.5,0.0,10.0,3.0,0.08465454377828552,-0.034340169051304326,-0.055075878962860925,0.6045454545454544,0.020690107354195186,0.06275823117163903,-0.005426522414684332,0.6666666666666666,-0.005543207367313063,0.01606979445611223,-0.025217309664487875,0.6666666666666666,0.0055526223842436995,-0.007831839018649367,-0.023472292927626204,0.6444444444444444,0.0014721750354422403,0.007739674261762843,0.620253164556962,-0.0620473678992437,0.6399999999999999,0.02243687194902999,0.04418787449563104,0.016187251689288695,0.016427016866603125
0.25,1.5,0.25,0.75,0.0,10.0,3.0,0.09476849817917077,-0.024226214650419076,-0.051385327147828286,0.6045454545454544,0.021374784008732606,0.06344290782617645,-0.019821921813606758,0.6666666666666666,-0.024806020678812768,-0.003193018855387475,-0.04636802529594608,0.6666666666666666,-0.021798383771662766,-0.03518284517455583,-0.051604013817584726,0.6444444444444444,-0.0007974492406359664,0.008129002983743278,0.5949367088607594,-0.07233715982452693,0.6399999999999999,0.01693483662781703,0.05074006041734029,0.01693483662781703,0.015997477301896063
0.5,2.0,0.0,0.25,0.5,10.0,5.0,0.22436510791090214,0.1053703950813123,-0.11779326409031599,1.0,-0.045374796480616375,-0.0033066726631725274,-0.0318771071662014,1.0,-0.06861183804246951,-0.046998836219044215,-0.048837731762199854,1.0,-0.05929042787596406,-0.07267488927885712,-0.07038710051391905,1.0,0.0286389507961122,0.01840074327535753,0.7215189873417721,-0.11349581740141002,1.0,0.01573417039768099,0.014905470053996783,0.007183488281049311,0.01575538310755286
0.25,1.0,0.25,0.5,0.5,10.0,3.0,0.1332248836211336,0.014230170791543761,-0.055361155529155326,0.6045454545454544,-0.008864358130107886,0.03320376568733596,-0.009699638071954286,0.6666666666666666,-0.0452907661154317,-0.02367776429200641,-0.05417075856881981,0.6666666666666666,-0.010778677309062012,-0.02416313871195508,-0.021046444314972157,0.6444444444444444,0.00752838282743446,0.011923278920796513,0.6962025316455697,-0.07523497442272142,0.6399999999999999,0.004159285347567598,0.03843060162909775,0.004159285347567598,0.015386290694633178
1.0,0.5,0.0,0.0,0.5,10.0,5.0,0.1495529857043747,0.030558272874784853,-0.10981449528357379,1.0,-0.021452427036134925,0.020615696781308923,-0.03223366243539527,1.0,-0.02107525361709839,0.0005377482063269046,-0.019910002111907854,1.0,0.013016983911321223,-0.00036747749157184373,-0.02411264771227506,1.0,0.018930687596193676,0.013695725464063809,0.6582278481012658,-0.10228897349479427,1.0,-0.02846209509621922,0.010424586374814226,-0.02846209509621922,0.014567286939405875
0.25,1.0,0.5,0.5,0.5,10.0,3.0,0.1242417706066461,0.005247057777056252,-0.05127338445851548,0.6045454545454544,0.013300299106156155,0.0553684229236,0.0,0.6666666666666666,-0.03669692910207911,-0.01508392727865382,-0.052897372403700293,0.6666666666666666,-0.028014864561677233,-0.0413993259645703,-0.03774518494963819,0.6444444444444444,0.007730793744091698,0.01187906534063324,0.6835443037974683,-0.07927032630132702,0.6399999999999999,-0.009210050013476856,0.024740541796155747,-0.01199715648831412,0.013961859340309413
0.25,2.0,0.0,0.75,0.5,20.0,5.0,0.1485881660604691,0.029593453230879252,-0.05663415168900943,0.5056818181818182,-0.00827049096221022,0.03379763285523363,-0.012634721332788423,0.5833333333333334,-0.049850690417601484,-0.02823768859417619,-0.039524949483585425,0.5833333333333334,-0.026855579692028342,-0.04024004109492141,-0.03095822159857342,0.5555555555555556,0.011494802714339433,0.010709564383060461,0.7215189873417721,-0.07091286893637971,0.5499999999999997,0.02005361687105145,0.026926744586138574,0.007646169086435561,0.013506529637533488
