wy,wr,wd,wc,cap_min_pct,top_n,daily_replace_k,val2026_strict_period_return,val2026_strict_excess_equal,val2026_strict_max_drawdown,val2026_strict_turnover_mean,hold2026_recent_period_return,hold2026_recent_excess_equal,hold2026_recent_max_drawdown,hold2026_recent_turnover_mean,same_pre_2025_period_return,same_pre_2025_excess_equal,same_pre_2025_max_drawdown,same_pre_2025_turnover_mean,same_comp_2025_period_return,same_comp_2025_excess_equal,same_comp_2025_max_drawdown,same_comp_2025_turnover_mean,selection_score_period
0.5,1.0,0.0,0.25,0.0,20,5,0.0789570841551952,-0.04003762867439464,-0.09533577569576135,0.5056818181818182,-0.054736579263174656,-0.012668455445730809,-0.0445007006209337,0.5833333333333334,-0.03848580022791381,-0.01687279840448852,-0.0415262199708355,0.5833333333333334,-0.006389360200930505,-0.01977382160382357,-0.03693370389478112,0.5555555555555556,-0.026681039766157107
0.5,1.0,0.0,0.25,0.0,20,3,0.0225193462306712,-0.09647536659891864,-0.10009396773785906,0.30795454545454537,-0.05073084298542285,-0.008662719167979005,-0.03709813824285313,0.4166666666666667,-0.025928673641068767,-0.004315671817643474,-0.032486262927659215,0.4166666666666667,-0.006092257500544096,-0.019476718903437162,-0.045509815580709545,0.3777777777777777,-0.04914845336967024
0.5,1.0,0.0,0.25,0.0,10,5,0.0903283915078783,-0.02866632132171154,-0.12467146528984197,1.0,-0.0645651789823376,-0.022497055164893753,-0.05425491124353077,1.0,-0.05924705387311591,-0.037634052049690614,-0.05734704725007611,1.0,0.014522352132817273,0.001137890729924207,-0.02262723361534269,1.0,-0.023998532583958593
0.5,1.0,0.0,0.25,0.0,10,3,0.08772844742725794,-0.031266265402331905,-0.1378425694731793,0.6045454545454544,-0.03402586427913823,0.008042259538305618,-0.027509312360021965,0.6666666666666666,0.005170677543455016,0.02678367936688031,-0.027692543435329786,0.6666666666666666,-0.0040731123646415845,-0.01745757376753465,-0.06582802876924898,0.6444444444444444,-0.010660338706571106
0.5,1.0,0.0,0.25,0.5,20,5,-0.02704074202993756,-0.1460354548595274,-0.09156372565069748,0.5056818181818182,-0.007017452012454406,0.03505067180498944,-0.011649434202909426,0.5833333333333334,-0.036491148606913604,-0.01487814678348831,-0.033511504082871735,0.5833333333333334,-0.0325443573369788,-0.04592881873987187,-0.034190347338514004,0.5555555555555556,-0.06607433156404399
0.5,1.0,0.0,0.25,0.5,20,3,-0.049924424326006855,-0.1689191371555967,-0.13163747690759886,0.30795454545454537,-0.005842200729200719,0.03622592308824313,-0.0255543046778145,0.4166666666666667,-0.03890996404428959,-0.017296962220864298,-0.03980419478528263,0.4166666666666667,-0.009625390788459698,-0.023009852191352764,-0.0279545536826028,0.3777777777777777,-0.07300315310979029
0.5,1.0,0.0,0.25,0.5,10,5,0.06296445474618717,-0.05603025808340267,-0.1106611998394561,1.0,-0.038439507909066695,0.003628615908377153,-0.033270481198223956,1.0,-0.035277180871501,-0.013664179048075709,-0.051260912244693646,1.0,-0.05017282197708761,-0.06355728337998068,-0.054321425948231306,1.0,-0.035889681524645375
0.5,1.0,0.0,0.25,0.5,10,3,0.03289378318626901,-0.08610092964332083,-0.11548957340479404,0.6045454545454544,-0.0057247497813414094,0.03634337403610244,-0.0036773126396588696,0.6666666666666666,-0.05105052681169753,-0.029437524988272235,-0.060405646877825125,0.6666666666666666,-0.031418496372796145,-0.04480295777568921,-0.05869251545338883,0.6444444444444444,-0.04079564724506298
0.5,1.0,0.0,0.5,0.0,20,5,0.08000554457152531,-0.03898916825806453,-0.06738714512863786,0.5056818181818182,-0.032519392045980644,0.009548731771463204,-0.0354991568871077,0.5833333333333334,-0.02510762389614385,-0.003494622072718556,-0.03280415059989095,0.5833333333333334,-0.005591681451162955,-0.018976142854056022,-0.024995270520125068,0.5555555555555556,-0.01852855751227943
0.5,1.0,0.0,0.5,0.0,20,3,0.05823967314071088,-0.060755039688878965,-0.06254804379748624,0.30795454545454537,-0.03591957198313378,0.006148551834310068,-0.046586129801033604,0.4166666666666667,-0.02005220401955865,0.0015607978038666426,-0.03313859224571514,0.4166666666666667,-0.011997311256780385,-0.02538177265967345,-0.041376437427256385,0.3777777777777777,-0.02937577612978904
0.5,1.0,0.0,0.5,0.0,10,5,0.06336699504725685,-0.055627717782333,-0.09958375261545327,1.0,-0.03573127629537698,0.0063368475220668685,-0.04031122765812323,1.0,-0.031388936018060476,-0.009775934194635183,-0.04248671889121336,1.0,-0.021033124928597324,-0.03441758633149039,-0.026138702916016165,1.0,-0.030077289200451968
0.5,1.0,0.0,0.5,0.0,10,3,0.04318118455646491,-0.07581352827312493,-0.10765479383604537,0.6045454545454544,-0.0004579989016514352,0.04161012491579241,-0.032280822608803494,0.6666666666666666,-0.033401945706586944,-0.011788943883161651,-0.04762924309462713,0.6666666666666666,-0.006348125675256,-0.019732587078149066,-0.04249420592275854,0.6444444444444444,-0.028441786138154724
0.5,1.0,0.0,0.5,0.5,20,5,0.11491941773074998,-0.0040752950988398595,-0.06104346826039919,0.5056818181818182,-0.016892620325286378,0.02517550349215747,-0.02622003449805277,0.5833333333333334,-0.036656485243501735,-0.015043483420076442,-0.0387069513303272,0.5833333333333334,-0.02318885408678828,-0.036573315489681346,-0.02872082258971742,0.5555555555555556,-0.0032825267579022375
0.5,1.0,0.0,0.5,0.5,20,3,0.0712803915386877,-0.04771432129090214,-0.05501205620925553,0.30795454545454537,-0.009205537657332119,0.03286258616011173,-0.02783563244347209,0.4166666666666667,-0.035363289926140906,-0.013750288102715613,-0.03911997858416749,0.4166666666666667,-0.016402398429824272,-0.02978685983271734,-0.03169228114634304,0.3777777777777777,-0.019786370231192976
0.5,1.0,0.0,0.5,0.5,10,5,0.04637965845466807,-0.07261505437492177,-0.08722167986755414,1.0,-0.03265176899362876,0.009416354823815087,-0.029520440669993153,1.0,-0.043496014295494434,-0.02188301247206914,-0.045834119769298076,1.0,-0.04959352177894749,-0.06297798318184056,-0.05215276480902076,1.0,-0.04305183511084749
0.5,1.0,0.0,0.5,0.5,10,3,0.041926807021244406,-0.07706790580834544,-0.08100749166992482,0.6045454545454544,0.011906046725130848,0.053974170542574695,-0.008975909161865747,0.6666666666666666,-0.04502134062840368,-0.02340833880497839,-0.0566630482302658,0.6666666666666666,0.009220285962484809,-0.004164175440408258,-0.01694718429527231,0.6444444444444444,-0.025322892114919775
0.5,1.0,0.0,0.75,0.0,20,5,0.09727027793161391,-0.02172443489797593,-0.052153433662877835,0.5056818181818182,-0.02337918119670024,0.01868894262074361,-0.03641713166341065,0.5833333333333334,-0.030685736167099464,-0.009072734343674171,-0.0387359506417323,0.5833333333333334,-0.008478897293352161,-0.021863358696245228,-0.013529030935747866,0.5555555555555556,-0.009744174004891177
0.5,1.0,0.0,0.75,0.0,20,3,0.09129638902968629,-0.027698323799903557,-0.042038955024020996,0.30795454545454537,-0.0068512084717005095,0.03521691534574334,-0.036223664473075456,0.4166666666666667,-0.03355117817040543,-0.011938176346980134,-0.04471233715945844,0.4166666666666667,-0.0018662346267176444,-0.01525069602961071,-0.017225197984479856,0.3777777777777777,-0.007738347730009393
0.5,1.0,0.0,0.75,0.0,10,5,-0.004390691769956656,-0.1233854045995465,-0.07926016640286637,1.0,-0.04634140960190347,-0.004273285784459624,-0.04228535880442552,1.0,-0.044156928871567525,-0.02254392704814223,-0.050922891794380254,1.0,-0.0027261613065153734,-0.01611062270940844,-0.01913600923419001,1.0,-0.06238993597954343
0.5,1.0,0.0,0.75,0.0,10,3,0.03864121554018185,-0.080353497289408,-0.04985705159853149,0.6045454545454544,0.0037490193607738753,0.04581714317821772,-0.02020064402743682,0.6666666666666666,-0.06460139017975008,-0.04298838835632479,-0.06984582520029436,0.6666666666666666,0.0016636803343272888,-0.011720781068565778,-0.016849733959436453,0.6444444444444444,-0.03291116339941275
0.5,1.0,0.0,0.75,0.5,20,5,0.08699199721830353,-0.032002715611286314,-0.04761269389332079,0.5056818181818182,-0.01328234461565081,0.028785779201793038,-0.021530591200849103,0.5833333333333334,-0.0210699076161176,0.0005430942073076928,-0.031115790698668877,0.5833333333333334,-0.016277096028487037,-0.029661557431380103,-0.0212875109541808,0.5555555555555556,-0.011572546708241444
0.5,1.0,0.0,0.75,0.5,20,3,0.08854634079980683,-0.03044837202978301,-0.042038955024020996,0.30795454545454537,-0.017278149263637355,0.024789974553806493,-0.029806723846115157,0.4166666666666667,-0.023316823397852793,-0.0017038215744274998,-0.0341134563837866,0.4166666666666667,-0.010056301207916452,-0.023440762610809518,-0.015098400628393072,0.3777777777777777,-0.011275961402736285
0.5,1.0,0.0,0.75,0.5,10,5,-0.0006553671219386992,-0.11965007995152854,-0.07476455189041153,1.0,-0.04718313999409274,-0.00511501617664889,-0.041143581556501996,1.0,-0.018805569998328275,0.0028074318250970176,-0.030019979946202424,1.0,-0.04170613927829181,-0.055090600681184876,-0.050618166076426774,1.0,-0.06296376535076324
0.5,1.0,0.0,0.75,0.5,10,3,0.03566890448675175,-0.08332580834283809,-0.0500294840318426,0.6045454545454544,0.009280177831551217,0.051348301648995065,-0.02020064402743682,0.6666666666666666,-0.04579844045597703,-0.024185438632551737,-0.05752084963773263,0.6666666666666666,-0.008530717757465722,-0.02191517916035879,-0.027013825006667713,0.6444444444444444,-0.03157463101096496
0.5,1.0,0.25,0.0,0.0,20,5,0.017946090147773264,-0.10104862268181658,-0.13174631126268,0.5056818181818182,-0.08031474918078174,-0.038246625363337894,-0.06417768570531512,0.5833333333333334,-0.021746653158214113,-0.00013365133478882019,-0.0200924580796753,0.5833333333333334,0.0072762760876656785,-0.006108185315227388,-0.03670837226972379,0.5555555555555556,-0.05596981204515437
0.5,1.0,0.25,0.0,0.0,20,3,0.04076686610571478,-0.07822784672387506,-0.13439507030297582,0.30795454545454537,-0.07056974682026007,-0.028501623002816223,-0.05708006484493333,0.4166666666666667,-0.019050081527960505,0.002562920295464788,-0.016730513397861024,0.4166666666666667,0.013260169707449032,-0.0001242916954440343,-0.03911924497205521,0.3777777777777777,-0.041962142486444726
0.5,1.0,0.25,0.0,0.0,10,5,-0.04808601166232174,-0.16708072449191158,-0.16619626823885936,1.0,-0.08493234085851586,-0.04286421704107202,-0.05910047136586327,1.0,-0.03646895660864058,-0.014855954785215286,-0.029647550356520114,1.0,0.04390986192725732,0.030525400524364255,-0.030088779402334342,1.0,-0.08355196342075587
0.5,1.0,0.25,0.0,0.0,10,3,0.002148760110269432,-0.11684595271932041,-0.1392270040717457,0.6045454545454544,-0.06356655652639742,-0.021498432708953574,-0.05667822646576315,0.6666666666666666,-0.012785767354463351,0.008827234468961942,-0.018968543108105695,0.6666666666666666,0.04372903755572799,0.030344576152834923,-0.031948094465862886,0.6444444444444444,-0.052079515307663055
0.5,1.0,0.25,0.0,0.5,20,5,0.018125797367118057,-0.10086891546247179,-0.10446300053529611,0.5056818181818182,-0.01916896504289667,0.02289915877454718,-0.015776774594187692,0.5833333333333334,-0.02630151137999437,-0.004688509556569076,-0.028411550355470827,0.5833333333333334,-0.0022732039374515622,-0.01565766534034463,-0.023607519756713935,0.5555555555555556,-0.042718148499012565
0.5,1.0,0.25,0.0,0.5,20,3,-0.010356435070627334,-0.12935114790021718,-0.11431361763925152,0.30795454545454537,-0.02617777736554705,0.015890346451896797,-0.02015412664984506,0.4166666666666667,-0.029822035671381086,-0.008209033847955793,-0.028981684730662982,0.4166666666666667,-0.009021880839783836,-0.022406342242676902,-0.03489336479221805,0.3777777777777777,-0.05882773635571843
0.5,1.0,0.25,0.0,0.5,10,5,0.06911156165357935,-0.0498831511760105,-0.12955905259908473,1.0,-0.04667832490509183,-0.00461020108764798,-0.029217570443143326,1.0,-0.06891905856773084,-0.04730605674430555,-0.05158023154290181,1.0,-0.027413896109699465,-0.04079835751259253,-0.03604150617016588,1.0,-0.03681563043965143
0.5,1.0,0.25,0.0,0.5,10,3,0.04706006753030101,-0.07193464529928884,-0.10975880518062331,0.6045454545454544,-0.04210401899238869,-3.58951749448444e-05,-0.024823663826584852,0.6666666666666666,-0.054310597045873044,-0.03269759522244775,-0.03950067636827026,0.6666666666666666,-0.014711118796902567,-0.028095580199795633,-0.0403364937001337,0.6444444444444444,-0.0414985404917527
0.5,1.0,0.25,0.25,0.0,20,5,0.010524779591883915,-0.10846993323770593,-0.1108517683395398,0.5056818181818182,-0.08085356969326563,-0.03878544587582178,-0.06224397458077979,0.5833333333333334,-0.02275132124946755,-0.0011383194260422558,-0.031184983949401834,0.5833333333333334,0.00954170116761821,-0.0038427602352748558,-0.02254585816802579,0.5555555555555556,-0.059254993375120676
0.5,1.0,0.25,0.25,0.0,20,3,0.027591938836259322,-0.09140277399333052,-0.10800756251999066,0.30795454545454537,-0.0632432030352642,-0.02117507921782036,-0.05071575178555865,0.4166666666666667,-0.0001996458620181496,0.021413355961407143,-0.015642972953780476,0.4166666666666667,0.01017652579662176,-0.003207935606271306,-0.03355335312988106,0.3777777777777777,-0.04369420504818345
0.5,1.0,0.25,0.25,0.0,10,5,-0.020236906379983655,-0.1392316192095735,-0.16576417876654137,1.0,-0.06431985511081462,-0.02225173129337077,-0.054006885167922625,1.0,-0.047980972977292646,-0.026367971153867353,-0.05187847799578926,1.0,0.04019147472655504,0.026807013323661977,-0.02678840027918128,1.0,-0.06815130514218157
0.5,1.0,0.25,0.25,0.0,10,3,0.04331083060754182,-0.07568388222204803,-0.11504152514429877,0.6045454545454544,-0.030684770614349044,0.011383353203094804,-0.023561417812095975,0.6666666666666666,-0.02154241449140426,7.058733202103262e-05,-0.020188497514878834,0.6666666666666666,0.02127949064296386,0.007895029240070794,-0.022216439099690177,0.6444444444444444,-0.030017066213334137
0.5,1.0,0.25,0.25,0.5,20,5,0.00015000530995235017,-0.1188447075196375,-0.09244766607676713,0.5056818181818182,-0.032713807286253394,0.009354316531190454,-0.03405056149964958,0.5833333333333334,-0.026982516579583504,-0.005369514756158211,-0.028008644140930405,0.5833333333333334,0.0016427695364737982,-0.011741691866419268,-0.01135343016738688,0.5555555555555556,-0.05370822024442588
0.5,1.0,0.25,0.25,0.5,20,3,0.012864308108788025,-0.10613040472080182,-0.09000557843909285,0.30795454545454537,-0.027738026608422173,0.014330097209021675,-0.03768786984835659,0.4166666666666667,-0.03063740558065553,-0.009024403757230237,-0.034491818943489294,0.4166666666666667,-0.006037347970795803,-0.01942180937368887,-0.02466365622480371,0.3777777777777777,-0.04844308979174326
0.5,1.0,0.25,0.25,0.5,10,5,0.06151116760412356,-0.05748354522546628,-0.10014190004897794,1.0,-0.04861093713561826,-0.006542813318174412,-0.02392653207008999,1.0,-0.01425139894957772,0.0073616028738475725,-0.03899834541502856,1.0,-0.0332116120956466,-0.04659607349853967,-0.04135221071634454,1.0,-0.03338846927470725
0.5,1.0,0.25,0.25,0.5,10,3,0.11295646730450604,-0.006038245525083807,-0.07366912631792943,0.6045454545454544,-0.028363960291082457,0.01370416352636139,-0.01181600994944576,0.6666666666666666,-0.04224840949291919,-0.0206354076694939,-0.058983717218794474,0.6666666666666666,0.008605083865364405,-0.004779377537528662,-0.01995544738859012,0.6444444444444444,-0.00310338738575075
0.5,1.0,0.25,0.5,0.0,20,5,0.0860938626747223,-0.032900850154867545,-0.056608912235875386,0.5056818181818182,-0.059645668511714156,-0.01757754469427031,-0.053280003154524525,0.5833333333333334,-0.02337300583623725,-0.0017600040128119554,-0.03325282932682927,0.5833333333333334,0.005499796519219391,-0.007884664883673675,-0.018413804890548446,0.5555555555555556,-0.02064646907773082
0.5,1.0,0.25,0.5,0.0,20,3,0.07190568171493905,-0.04708903111465079,-0.0745146597396531,0.30795454545454537,-0.042445307962677425,-0.0003771841452335778,-0.035480067221740796,0.4166666666666667,-0.0029507240669310875,0.018662277756494206,-0.021311806085376084,0.4166666666666667,0.0005798247437063253,-0.012804636659186741,-0.025411476002106692,0.3777777777777777,-0.020405713873305132
0.5,1.0,0.25,0.5,0.0,10,5,-0.016933924514833554,-0.1359286373444234,-0.1264717812261733,1.0,-0.04813214307949998,-0.006064019262056131,-0.03898383703838593,1.0,-0.0507758917029143,-0.029162889879489007,-0.05998014468066859,1.0,0.0024430009124789542,-0.010941460490414112,-0.02385654592980091,1.0,-0.06869954417599002
0.5,1.0,0.25,0.5,0.0,10,3,0.146334039257757,0.027339326428167166,-0.0652812502391702,0.6045454545454544,0.015220271267706087,0.057288395085149935,-0.00736241556608952,0.6666666666666666,-0.03616727535043085,-0.014554273527005557,-0.0527560921616026,0.6666666666666666,0.00014765979572395338,-0.013236801607169113,-0.02250229668681536,0.6444444444444444,0.02245613439383651
0.5,1.0,0.25,0.5,0.5,20,5,0.051496437061283595,-0.06749827576830625,-0.06570410899163792,0.5056818181818182,-0.014955827287481016,0.02711229652996283,-0.02356056376740756,0.5833333333333334,-0.023957299698164847,-0.0023442978747395538,-0.032707497798743046,0.5833333333333334,-0.017205114321449888,-0.030589575724342954,-0.02548702092303612,0.5555555555555556,-0.02853623100310948
0.5,1.0,0.25,0.5,0.5,20,3,0.06921374052871698,-0.04978097230087286,-0.05295729704544372,0.30795454545454537,-0.012727160999062348,0.0293409628183815,-0.027076618214128323,0.4166666666666667,-0.021141378015898882,0.0004716238075264112,-0.03346643193466048,0.4166666666666667,0.0027391669220018233,-0.010645294480891243,-0.014384491604655159,0.3777777777777777,-0.01659224743180214
0.5,1.0,0.25,0.5,0.5,10,5,-0.02561936092376138,-0.14461407375335122,-0.08651847055151618,1.0,-0.03313336012112522,0.008934763696318626,-0.026264302592943878,1.0,-0.03106219431296353,-0.009449192489538238,-0.04407534248957634,1.0,-0.04122218812471512,-0.054606649527608186,-0.04393103486818162,1.0,-0.07245101856750037
0.5,1.0,0.25,0.5,0.5,10,3,0.07369796398524664,-0.045296748844343204,-0.05262706130063277,0.6045454545454544,0.01401897083577297,0.05608709465321682,-0.0016985811065137746,0.6666666666666666,-0.0318112932612824,-0.01019829143785711,-0.052234240085368366,0.6666666666666666,-0.01666468342846572,-0.030049144831358787,-0.02133622106655042,0.6444444444444444,-0.012398878757032623
0.5,1.0,0.25,0.75,0.0,20,5,0.12047141317126009,0.0014767003416702451,-0.05257875860644934,0.5056818181818182,-0.0036759706514085666,0.03839215316603528,-0.03255733578920994,0.5833333333333334,-0.04549470655257948,-0.023881704729154185,-0.04826660368068281,0.5833333333333334,-0.0010539528668540576,-0.014438414269747124,-0.01114172558538673,0.5555555555555556,0.0045145355954252335
0.5,1.0,0.25,0.75,0.0,20,3,0.061858481317027536,-0.05713623151256231,-0.0639853002071964,0.30795454545454537,-0.012867078171450497,0.02920104564599335,-0.038896040011782596,0.4166666666666667,-0.03555865684771198,-0.013945655024286685,-0.04080659032978806,0.4166666666666667,0.004927874612125516,-0.00845658679076755,-0.01089710132173749,0.3777777777777777,-0.021771379041412835
0.5,1.0,0.25,0.75,0.0,10,5,0.054077717835442574,-0.06491699499414727,-0.08192935409799562,1.0,-0.07547884417042516,-0.033410720352981316,-0.04721770233838696,1.0,-0.07651998792871695,-0.054906986105291655,-0.0696550666408442,1.0,-0.016628686332957443,-0.03001314773585051,-0.02169948504065411,1.0,-0.05030334791178293
0.5,1.0,0.25,0.75,0.0,10,3,0.09755437008401868,-0.02144034274557116,-0.04171103812018828,0.6045454545454544,0.005020322781395192,0.04708844659883904,-0.01618356658522979,0.6666666666666666,-0.06918451866427466,-0.04757151684084937,-0.06428473864442408,0.6666666666666666,0.0006993320281309945,-0.012685129374762072,-0.016155135744002957,0.6444444444444444,-0.006914539518138979
0.5,1.0,0.25,0.75,0.5,20,5,0.11441021143795149,-0.0045845013916383515,-0.04401698262470288,0.5056818181818182,-0.003886009958719905,0.03818211385872394,-0.022430857485258637,0.5833333333333334,-0.026070601575020613,-0.00445759975159532,-0.031822501591589614,0.5833333333333334,-0.0013002476037661248,-0.014684709006659191,-0.012470099558303138,0.5555555555555556,0.0046111565247055515
0.5,1.0,0.25,0.75,0.5,20,3,0.04719833652388483,-0.07179637630570501,-0.06750771034510228,0.30795454545454537,-0.003175355169169447,0.0388927686482744,-0.02715290950394378,0.4166666666666667,-0.026368975502949255,-0.0047559736795239616,-0.03230851942401769,0.4166666666666667,0.004048901361190627,-0.00933556004170244,-0.009686274140575213,0.3777777777777777,-0.024698907233682618
0.5,1.0,0.25,0.75,0.5,10,5,0.0608378560938736,-0.058156856735716245,-0.06756877874923528,1.0,-0.028436124180728273,0.013631999636715575,-0.025060548143738592,1.0,-0.030337751290159143,-0.00872474946673385,-0.03088880802726779,1.0,-0.025837764455643453,-0.03922222585853652,-0.028495874081491346,1.0,-0.029954631920683972
0.5,1.0,0.25,0.75,0.5,10,3,0.044762375761966844,-0.074232337067623,-0.044598073453567366,0.6045454545454544,0.020025018527125793,0.06209314234456964,-0.00015695082887079437,0.6666666666666666,-0.04701237709920503,-0.025399375275779734,-0.048156941471650505,0.6666666666666666,-0.010156472585308496,-0.023540933988201562,-0.01706901802235694,0.6444444444444444,-0.025222312483885134
0.5,1.0,0.5,0.0,0.0,20,5,0.07178031185086131,-0.04721440097872853,-0.1319115705091205,0.5056818181818182,-0.07827810887003117,-0.036209985052587323,-0.05979455238452669,0.5833333333333334,-0.020610712380378038,0.001002289443047255,-0.01835249285793239,0.5833333333333334,0.021583656693550113,0.008199195290657046,-0.020582915553479908,0.5555555555555556,-0.028918753993519026
0.5,1.0,0.5,0.0,0.0,20,3,0.06697509983979244,-0.052019612989797404,-0.13014384537356072,0.30795454545454537,-0.08052439031616465,-0.038456266498720804,-0.06596582092831393,0.4166666666666667,-0.03173929238705897,-0.010126290563633678,-0.019196461905726436,0.4166666666666667,0.0034894422036682027,-0.009895019199224864,-0.03340961548017629,0.3777777777777777,-0.036026088934517815
0.5,1.0,0.5,0.0,0.0,10,5,0.01289658826122686,-0.10609812456836298,-0.1618375995082969,1.0,-0.09560264762827919,-0.053534523810835344,-0.07683777683250348,1.0,-0.04300560936753528,-0.021392607544109987,-0.04104240017577265,1.0,0.020831916857486865,0.007447455454593799,-0.02540166207447081,1.0,-0.0632195598218996
0.5,1.0,0.5,0.0,0.0,10,3,0.06727732569098888,-0.05171738713860097,-0.1315855051756989,0.6045454545454544,-0.051171230179447136,-0.009103106362003288,-0.05114579719060541,0.6666666666666666,-0.05747077828448277,-0.03585777646105748,-0.05200492236964305,0.6666666666666666,0.020693669925774483,0.007309208522881416,-0.02250096242649502,0.6444444444444444,-0.029830885993597667
0.5,1.0,0.5,0.0,0.5,20,5,0.02060753523280945,-0.0983871775967804,-0.10886975219326589,0.5056818181818182,-0.05597322346089817,-0.013905099643454322,-0.04016574392863115,0.5833333333333334,-0.045673116499842514,-0.02406011467641722,-0.04009340876217238,0.5833333333333334,-0.0008275412223128775,-0.014212002625205944,-0.023783376954914393,0.5555555555555556,-0.05349132242465823
0.5,1.0,0.5,0.0,0.5,20,3,-0.0027503202923788717,-0.12174503312196872,-0.11626019275253618,0.30795454545454537,-0.05239369146837669,-0.010325567650932843,-0.034809017853346336,0.4166666666666667,-0.032320833637873636,-0.010707831814448343,-0.025058303066609944,0.4166666666666667,0.004223548898496965,-0.009160912504396101,-0.029740814536789006,0.3777777777777777,-0.0603469684654458
0.5,1.0,0.5,0.0,0.5,10,5,0.09058155493172437,-0.02841315789786547,-0.12114913712128417,1.0,-0.04257321192488228,-0.0005050881074384339,-0.019753134136124895,1.0,-0.07000822028896658,-0.04839521846554129,-0.06410929642575758,1.0,-0.0011883636572735945,-0.014572825060166661,-0.02640045177424033,1.0,-0.022357399609755264
0.5,1.0,0.5,0.0,0.5,10,3,0.05597825708902393,-0.06301645574056591,-0.0985420793475913,0.6045454545454544,-0.041497098494392426,0.0005710253230514217,-0.029743845390714285,0.6666666666666666,-0.04126499861860433,-0.01965199679517904,-0.034224065662509684,0.6666666666666666,0.011044575019352632,-0.002339886383540435,-0.02001546034345414,0.6444444444444444,-0.031513431229299727
0.5,1.0,0.5,0.25,0.0,20,5,-0.022884675503528684,-0.14187938833311853,-0.128500732158236,0.5056818181818182,-0.07903517897226675,-0.0369670551548229,-0.05921723059166073,0.5833333333333334,-0.02009838676625808,0.0015146150571672123,-0.017674838104973167,0.5833333333333334,0.001690585830461444,-0.011693875572431622,-0.02144361069876477,0.5555555555555556,-0.07461437761589873
0.5,1.0,0.5,0.25,0.0,20,3,-0.01654845521453918,-0.13554316804412903,-0.10691071495658311,0.30795454545454537,-0.06275644341410014,-0.02068831959665629,-0.04555679976256899,0.4166666666666667,-0.028595934815769497,-0.006982932992344204,-0.022699942634593406,0.4166666666666667,-0.009177087776821025,-0.02256154917971409,-0.03757687084531569,0.3777777777777777,-0.0705981778448309
0.5,1.0,0.5,0.25,0.0,10,5,-0.006695137372260129,-0.12568985020184997,-0.1635897074620325,1.0,-0.05870944854511473,-0.01664132472767088,-0.04369611600426293,1.0,-0.04865226763539865,-0.027039265811973356,-0.04791345349250953,1.0,0.002857686225280931,-0.010526775177612135,-0.024173832888034097,1.0,-0.06635566992118803
0.5,1.0,0.5,0.25,0.0,10,3,0.06571131846558509,-0.053283394364004755,-0.11872961955127637,0.6045454545454544,-0.04877534405621409,-0.0067072202387702395,-0.035687811869887454,0.6666666666666666,-0.05930745615416955,-0.037694454330744254,-0.053334891465829815,0.6666666666666666,0.001688535503109323,-0.011695925899783743,-0.030263870615401367,0.6444444444444444,-0.0330628895580739
0.5,1.0,0.5,0.25,0.5,20,5,0.01074913499821184,-0.108245577831378,-0.08668330386529399,0.5056818181818182,-0.040866473090659605,0.0012016507267842425,-0.03626284135727342,0.5833333333333334,-0.030064775965211843,-0.00845177414178655,-0.03262311557130937,0.5833333333333334,0.0050969191035825645,-0.008287542299310502,-0.012432842763276053,0.5555555555555556,-0.0509209948085886
0.5,1.0,0.5,0.25,0.5,20,3,0.011466656434440337,-0.10752805639514951,-0.08018982659770335,0.30795454545454537,-0.023874541924478687,0.01819358189296516,-0.027486064776927832,0.4166666666666667,-0.024623677457634607,-0.0030106756342093144,-0.027235108158171872,0.4166666666666667,-0.0017230944682100624,-0.015107555871103129,-0.025183047477876253,0.3777777777777777,-0.04655696463037286
0.5,1.0,0.5,0.25,0.5,10,5,0.011324034522552706,-0.10767067830703714,-0.10153683564288862,1.0,-0.05243934890842028,-0.010371225090976433,-0.017850226700210414,1.0,-0.0508235511647005,-0.029210549341275205,-0.04629081359319853,1.0,-0.0034165044931949717,-0.016800965896088038,-0.025840514038632745,1.0,-0.05794633879651531
0.5,1.0,0.5,0.25,0.5,10,3,0.04381341920939352,-0.07518129362019632,-0.09594309491689301,0.6045454545454544,-0.02827876482770264,0.013789358989741207,-0.01181600994944576,0.6666666666666666,-0.04766217223042302,-0.026049170406997724,-0.041459391918346356,0.6666666666666666,0.003651599440866793,-0.009732861962026274,-0.019780332574171777,0.6444444444444444,-0.03575154723700664
0.5,1.0,0.5,0.5,0.0,20,5,0.06062465593543798,-0.05837005689415187,-0.06884060077825438,0.5056818181818182,-0.05570089652311705,-0.013632772705673202,-0.05055843499466761,0.5833333333333334,-0.04420578107008144,-0.022592779246656147,-0.04378684570665825,0.5833333333333334,0.003832722490514584,-0.009551738912378482,-0.017233858824112325,0.5555555555555556,-0.034496396502641836
0.5,1.0,0.5,0.5,0.0,20,3,0.03583091683166373,-0.08316379599792612,-0.07500064911276205,0.30795454545454537,-0.04881590784104972,-0.006747784023605874,-0.03768714097772263,0.4166666666666667,-0.03639229432445523,-0.01477929250102994,-0.03715804465770234,0.4166666666666667,0.0023582270384094883,-0.011026234364483578,-0.01890295445753931,0.3777777777777777,-0.04298148323479525
