score_variant,top_n,daily_replace_k,cap_min_pct,cap_bonus,val_period_return,val_sharpe,val_max_drawdown,val_turnover_mean,hold_period_return,hold_sharpe,hold_max_drawdown,hold_turnover_mean,val_excess_equal,hold_excess_equal
y_score,10,3,0.0,0.5,0.0292026013872404,0.6512820881857023,-0.06011556791831929,0.6045454545454544,-0.02185019326190696,-12.516367272826395,-0.014783156622761195,0.6666666666666666,-0.08550057701852132,0.020096456289484643
y_score,10,3,0.0,1.0,-0.0626855854054219,-1.6280161641747346,-0.08460582965961272,0.6045454545454544,-0.0005402296432269749,-0.21582380045250957,-0.00961251430482235,0.6666666666666666,-0.17738876381118363,0.04140641990816463
y_score,10,3,0.2,0.0,0.10488662794448778,1.378793446496131,-0.1298840760580262,0.6045454545454544,-0.02885759470738014,-4.500200082163965,-0.046543987357956174,0.6666666666666666,-0.009816550461273943,0.01308905484401146
y_score,10,3,0.2,0.25,0.10707019813232721,1.6408969117329246,-0.10161144768788022,0.6045454545454544,-0.02541845511377827,-5.108809942998193,-0.03871636365043529,0.6666666666666666,-0.007632980273434509,0.01652819443761333
y_score,10,3,0.2,0.5,0.04201669521256424,0.886749212426295,-0.053729593314483015,0.6045454545454544,-0.02185019326190696,-12.516367272826395,-0.014783156622761195,0.6666666666666666,-0.07268648319319748,0.020096456289484643
y_score,10,3,0.2,1.0,-0.0626855854054219,-1.6280161641747346,-0.08460582965961272,0.6045454545454544,-0.0005402296432269749,-0.21582380045250957,-0.00961251430482235,0.6666666666666666,-0.17738876381118363,0.04140641990816463
y_score,10,3,0.5,0.0,0.06481591884648963,1.003449326349709,-0.10389284610444827,0.6045454545454544,-0.03685698142702454,-10.69602843766888,-0.03020200089935876,0.6666666666666666,-0.04988725955927209,0.005089668124367064
y_score,10,3,0.5,0.25,0.06295415641396351,1.1020097375736977,-0.10476254780749572,0.6045454545454544,-0.030986219762933587,-12.859390318853237,-0.025238002556309702,0.6666666666666666,-0.051749021991798205,0.010960429788458015
y_score,10,3,0.5,0.5,0.04772457485631043,0.9993916085238767,-0.05372959331448324,0.6045454545454544,-0.02185019326190696,-12.516367272826395,-0.014783156622761195,0.6666666666666666,-0.06697860354945129,0.020096456289484643
y_score,10,3,0.5,1.0,-0.0626855854054219,-1.6280161641747346,-0.08460582965961272,0.6045454545454544,-0.0005402296432269749,-0.21582380045250957,-0.00961251430482235,0.6666666666666666,-0.17738876381118363,0.04140641990816463
y_score,10,3,0.8,0.0,0.1160608790028046,1.7835771105358553,-0.09711748689199418,0.6045454545454544,-0.04881011545559,-18.529950236837305,-0.03650207949337425,0.6666666666666666,0.0013577005970428768,-0.006863465904198396
y_score,10,3,0.8,0.25,0.047379402631804846,0.8780361196785207,-0.11231882339525323,0.6045454545454544,-0.036453256214144525,-17.988057797172615,-0.02617985801585676,0.6666666666666666,-0.06732377577395687,0.005493393337247077
y_score,10,3,0.8,0.5,0.054119749994268496,1.1347835813936682,-0.05372959331448335,0.6045454545454544,-0.033686460311724065,-21.95485952973625,-0.023127736339041194,0.6666666666666666,-0.06058342841149322,0.008260189239667537
y_score,10,3,0.8,1.0,-0.0626855854054219,-1.6280161641747346,-0.08460582965961272,0.6045454545454544,-0.0005402296432269749,-0.21582380045250957,-0.00961251430482235,0.6666666666666666,-0.17738876381118363,0.04140641990816463
y_score,10,5,0.0,0.0,-0.009401367448663378,0.0011825540301840585,-0.1511589716520627,1.0,-0.05669437213064077,-7.500075746358006,-0.062460468976147876,1.0,-0.1241045458544251,-0.014747722579249167
y_score,10,5,0.0,0.25,0.050904492713651495,0.791191762253507,-0.11332482139587319,1.0,-0.0488054752019107,-8.75817108439663,-0.05076816637829862,1.0,-0.06379868569211022,-0.006858825650519096
