score_variant,top_n,daily_replace_k,val_period_return,val_sharpe,val_max_drawdown,val_turnover_mean,val_day_count,val_final_nav,hold_period_return,hold_sharpe,hold_max_drawdown,hold_turnover_mean,hold_day_count,hold_final_nav,val_excess_equal,hold_excess_equal
z_y_0p5_return,20,1,0.017893235789630424,0.33650051918376106,-0.13715043683514916,0.11022727272727272,88.0,1017893.2357896303,-0.046531213456281084,-7.164929140100282,-0.059716347249252566,0.25000000000000006,6.0,953468.7865437189,-0.0968099426161313,-0.004584563904889483
z_y_0p5_return,20,2,0.07294491822364413,0.9794734283478826,-0.1444205127483984,0.20909090909090908,88.0,1072944.9182236441,-0.04957810397152862,-7.568888023516997,-0.06209443336574205,0.3333333333333333,6.0,950421.8960284714,-0.04175826018211759,-0.007631454420137018
z_y_0p5_return,20,3,0.09067026006668066,1.1841904225202051,-0.13980996336228257,0.30795454545454537,88.0,1090670.2600666806,-0.06592607700093034,-10.432883540262047,-0.07081457187863793,0.4166666666666667,6.0,934073.9229990697,-0.024032918339081055,-0.023979427449538737
z_y_0p5_return,20,5,0.11439517187484749,1.5781948093468254,-0.1323247817529155,0.5056818181818182,88.0,1114395.1718748475,-0.0641412023758896,-10.028616508033284,-0.07070992452877056,0.5833333333333334,6.0,935858.7976241104,-0.0003080065309142288,-0.022194552824498004
z_y_0p5_return,20,10,0.04816840082553209,0.7378225981558715,-0.11620547816942672,1.0,88.0,1048168.400825532,-0.049173418002560476,-6.557021091074626,-0.06717757476457498,1.0,6.0,950826.5819974395,-0.06653477758022963,-0.0072267684511688746
z_y_0p5_return,20,20,-0.004072639607344608,0.05844462677740885,-0.13903700193428703,1.9886363636363635,88.0,995927.3603926554,-0.04611350577614415,-6.70574626862461,-0.05935853874343788,1.8333333333333333,6.0,953886.4942238559,-0.11877581801310633,-0.0041668562247525465
z_y_0p5_return,30,0,0.0965349643226121,1.390882057417109,-0.10590908786138331,0.042803030303030315,88.0,1096534.9643226122,-0.056454512766575204,-10.79548464859648,-0.05388507360783967,0.19444444444444453,6.0,943545.4872334248,-0.018168214083149614,-0.014507863215183603
z_y_0p5_return,30,1,0.06686225422379088,0.9362111709289926,-0.12808328632476307,0.07727272727272726,88.0,1066862.254223791,-0.050609420726276166,-7.811449235653542,-0.0586329702040419,0.2222222222222222,6.0,949390.5792737239,-0.047840924181970834,-0.008662771174884565
z_y_0p5_return,30,2,0.0903772076443703,1.217746142640659,-0.1348168674788841,0.14318181818181816,88.0,1090377.2076443704,-0.057565669058920244,-9.273213672860035,-0.06161293168470139,0.27777777777777773,6.0,942434.3309410798,-0.024325970761391424,-0.015619019507528642
z_y_0p5_return,30,3,0.09294717820661802,1.2376559587346607,-0.13631325038309683,0.20909090909090908,88.0,1092947.178206618,-0.05812776991017521,-9.480577633471087,-0.061715285703694,0.3333333333333333,6.0,941872.2300898248,-0.0217560001991437,-0.016181120358783607
z_y_0p5_return,30,5,0.08227894223522347,1.1669267423681833,-0.1332213905373838,0.3409090909090909,88.0,1082278.9422352235,-0.06203344239065467,-9.535555578899876,-0.0668811101616974,0.4444444444444444,6.0,937966.5576093453,-0.032424236170538245,-0.020086792839263068
z_y_0p5_return,30,10,0.045641210143875455,0.6894314641279827,-0.12556434215185874,0.6704545454545455,88.0,1045641.2101438754,-0.05440708267284822,-7.15302915652122,-0.0691813116240706,0.7222222222222222,6.0,945592.9173271518,-0.06906196826188626,-0.012460433121456616
z_y_0p5_return,30,30,0.0015571722604863503,0.130761228719085,-0.12893342951759357,1.9886363636363635,88.0,1001557.1722604863,-0.05399505718119846,-8.841224598192465,-0.055601450415509235,1.8333333333333333,6.0,946004.9428188015,-0.11314600614527537,-0.012048407629806857
z_y_0p5_return,50,0,0.11696713830291716,1.639009291549412,-0.10627750796192803,0.030000000000000002,88.0,1116967.1383029171,-0.053003079819555876,-8.496546977433713,-0.05499474793836323,0.18333333333333335,6.0,946996.9201804441,0.002263959897155443,-0.011056430268164275
z_y_0p5_return,50,1,0.08684586278501971,1.262014722634583,-0.10758684285462872,0.05090909090909091,88.0,1086845.8627850197,-0.044189225150558564,-6.498432472259009,-0.05335021775655002,0.20000000000000004,6.0,955810.7748494415,-0.027857315620742007,-0.0022425755991669627
z_y_0p5_return,50,2,0.07407988041357028,1.0536607101788429,-0.12675216245880905,0.09045454545454545,88.0,1074079.8804135702,-0.05069019317638701,-7.671791297564933,-0.056514718858195034,0.2333333333333334,6.0,949309.806823613,-0.04062329799219144,-0.008743543624995409
z_y_0p5_return,50,3,0.0794038224638196,1.1191348284832945,-0.12892566056613375,0.13000000000000003,88.0,1079403.8224638195,-0.0508608485572295,-7.608015474409678,-0.057342557417455975,0.2666666666666668,6.0,949139.1514427705,-0.03529935594194211,-0.008914199005837897
z_y_0p5_return,50,5,0.06591196192796667,0.9649317881710838,-0.13092897027288264,0.20909090909090908,88.0,1065911.9619279667,-0.056998523141412516,-8.157276071229141,-0.06370108924729834,0.3333333333333333,6.0,943001.4768585875,-0.04879121647779505,-0.015051873590020914
z_y_0p5_return,50,10,0.09017560194743313,1.2351107414443858,-0.12434744085381477,0.4068181818181818,88.0,1090175.601947433,-0.04879013373153129,-6.5139883359453,-0.0612674075251749,0.49999999999999994,6.0,951209.8662684687,-0.024527576458328593,-0.006843484180139692
z_y_0p5_return,50,50,-0.020107199540710163,-0.15199852775492123,-0.1350045155017996,1.9886363636363635,88.0,979892.8004592898,-0.06123229111195694,-11.151851730000725,-0.055648840193584626,1.8333333333333333,6.0,938767.7088880431,-0.13481037794647188,-0.019285641560565336
