epoch,stage,stage_epoch,trainable,train_loss,train_rank_loss,train_topk_loss,train_return_loss,train_direction_loss,train_gate_entropy,rank_ic_mean,rank_ic_std,rank_ic_ir,direction_accuracy,topk_return_mean,day_count,return_pred_open_mse,return_pred_open_mae,return_pred_open_bias,return_pred_open_pearson,return_pred_open_spearman,return_pred_open_direction_accuracy,return_pred_vwap_mse,return_pred_vwap_mae,return_pred_vwap_bias,return_pred_vwap_pearson,return_pred_vwap_spearman,return_pred_vwap_direction_accuracy,return_pred_blend_mse,return_pred_blend_mae,return_pred_blend_bias,return_pred_blend_pearson,return_pred_blend_spearman,return_pred_blend_direction_accuracy,direction_pred_bce,direction_pred_accuracy,direction_pred_up_rate,direction_label_up_rate,top20_return_mean,competition_rolling_excess_equal_mean,competition_rolling_return_min,competition_latest_window_return,competition_turnover_mean,competition_max_drawdown,competition_market_equal_period_return,competition_score,competition_period_return,competition_sharpe,competition_recent_return_min,competition_recent_return_mean,competition_rolling_return_mean,competition_rolling_win_rate,competition_period_excess_equal,train_topk_aux_final_score_k10_loss,train_topk_aux_final_score_k40_loss,train_strategy_window_portfolio_return,train_strategy_window_equal_return,train_strategy_window_excess_return,train_strategy_window_downside,train_strategy_window_loss,train_strategy_window_weighted_loss,train_strategy_window_sampled_windows,train_strategy_window_sampled_days,train_strategy_window_skipped_no_grad_days,top10_return_mean,top40_return_mean
27,direction_head,1,encoder_and_direction,0.6917475891801027,0.36983277102174994,-0.00046083961466877725,0.0011341043109196407,0.6928397943930966,1.0922053799360663,0.05066712489165849,0.12378501154065666,0.4093155080816637,0.5130207922493841,0.0013505165283157396,243,0.0010218857787549496,0.020771216601133347,-0.008218520320951939,0.013758524516420722,0.03348938794833528,0.5130207922493841,0.0007636001682840288,0.018124518916010857,-0.008147334679961205,0.013047670260980348,0.027524291305525132,0.5024258039445573,0.0010218857787549496,0.020771216601133347,-0.008218520320951939,0.013758524516420722,0.03348938794833528,0.5130207922493841,0.6949984209666479,0.5130207922493841,0.0,0.4869792077506159,0.0013505165283157396,-0.008422692584238112,-0.1726286145561,0.02937225385305453,0.5020576131687243,-0.193887617721212,0.377971887588501,-0.043496251548744994,0.07994448604808801,0.47538201969529054,0.007875734161437054,0.021902635695221974,0.007149773053572097,0.6239316239316239,-0.29802740154041296,,,,,,,,,,,,,
28,direction_head,2,encoder_and_direction,0.6910907730542042,0.3698350909565176,-0.00046915715103131044,0.0011700377648454518,0.692178045041286,1.087272319328654,0.060446328391728275,0.11430172974626152,0.5288312655102694,0.5130207922493841,0.0015238122734909018,243,0.0010859743924811482,0.021560754626989365,-0.010936685837805271,0.019576900466850233,0.04766620843642519,0.513018301264673,0.0008269958198070526,0.01910775527358055,-0.01086549460887909,0.023123049676273277,0.04337352779795138,0.502421652303372,0.0010859743924811482,0.021560754626989365,-0.010936685837805271,0.019576900466850233,0.04766620843642519,0.513018301264673,0.6945097441260394,0.5130207922493841,0.0,0.4869792077506159,0.0015238122734909018,-0.005607529982923265,-0.16506193257931234,0.03464804857995918,0.5020576131687243,-0.19213632624665744,0.377971887588501,-0.028029047931586566,0.21600231103344258,1.0012453532283243,0.012118684739334196,0.021086924489477975,0.009964935654886944,0.6581196581196581,-0.1619695765550584,,,,,,,,,,,,,
29,direction_head,3,encoder_and_direction,0.6908729925833561,0.3697685659300167,-0.0004893639074457947,0.0012526150419364637,0.6919568580585521,1.0838656624431138,0.06390632961156208,0.1030498664597501,0.6201495626054307,0.5130207922493841,0.001551179536711712,243,0.001387356547638774,0.024981562048196793,-0.016923537477850914,0.020764398386473547,0.04969908897416228,0.5131528144390759,0.0011271813418716192,0.023071840405464172,-0.016852349042892456,0.024883394551250642,0.04580077788304932,0.5027072852169191,0.001387356547638774,0.024981562048196793,-0.016923537477850914,0.020764398386473547,0.04969908897416228,0.5131528144390759,0.6942164639263427,0.5130207922493841,0.0,0.4869792077506159,0.001551179536711712,-0.00324532156049317,-0.15512018697957297,0.038243401177735725,0.5020576131687243,-0.18058644549168834,0.377971887588501,-0.01406662954168646,0.3079937768391694,1.3440163715113502,0.024154228384047016,0.03066508123733418,0.01232714407731704,0.6495726495726496,-0.06997811074933158,,,,,,,,,,,,,
30,direction_head,4,encoder_and_direction,0.6906601992527862,0.3696802615873761,-0.0005172649344276179,0.0014584525335601859,0.6917460573898567,1.0858581214324459,0.06406812548134139,0.0981966168444506,0.6524473809808458,0.5130207922493841,0.0014326556213038405,243,0.0020821637008339167,0.0317118801176548,-0.025512542575597763,0.02121442814169635,0.05222123409650839,0.5134044038949037,0.0018203918589279056,0.030259009450674057,-0.025441350415349007,0.025474534400940517,0.04895901317759261,0.5030701386565123,0.0020821637008339167,0.0317118801176548,-0.025512542575597763,0.02121442814169635,0.05222123409650839,0.5134044038949037,0.6938975113954716,0.5130207922493841,0.0,0.4869792077506159,0.0014326556213038405,-0.0037137500795521097,-0.15740125542480676,0.03477076429158443,0.5020576131687243,-0.18359161067493324,0.377971887588501,-0.016900887092615238,0.2824983134859538,1.2631483858605637,0.01952309088836901,0.030562263993551754,0.0118587155582581,0.6794871794871795,-0.0954735741025472,,,,,,,,,,,,,
31,direction_head,5,encoder_and_direction,0.6904827510671956,0.36935855886274643,-0.0005483086563569717,0.0018870414758886589,0.6915690313492503,1.0862802729665577,0.06052738654309958,0.09388029113414682,0.6447294294881465,0.5130207922493841,0.0011482868547528099,243,0.0029969417955726385,0.03952110931277275,-0.03453250601887703,0.02006825403488689,0.05235043293556926,0.5136609753201538,0.0027340524829924107,0.03836764022707939,-0.034461308270692825,0.023869182216955286,0.04914764732630283,0.5034313314396314,0.0029969417955726385,0.03952110931277275,-0.03453250601887703,0.02006825403488689,0.05235043293556926,0.5136609753201538,0.6938908085994909,0.5130207922493841,0.0,0.4869792077506159,0.0011482868547528099,-0.00654262661462407,-0.16465941188125532,0.03880124970974941,0.5020576131687243,-0.1922005158751503,0.377971887588501,-0.02922400089825311,0.1896230697272494,0.9261750268142771,0.01778206487009859,0.02945451809924853,0.00902983902318614,0.6452991452991453,-0.18834881786125157,,,,,,,,,,,,,
32,direction_head,6,encoder_and_direction,0.6903461848723365,0.36897018596857456,-0.0005871896124507668,0.0024363348253885575,0.6914345516444562,1.0883662163556278,0.05746639080264756,0.09134487268457307,0.6291145754955205,0.5130199619211471,0.0009762773279138025,243,0.0038863501977175474,0.04752596840262413,-0.04378753900527954,0.017479744784858982,0.04926635796296969,0.5134102161925631,0.0036227740347385406,0.046649325639009476,-0.04371635988354683,0.020439715522342927,0.04562467809518263,0.5032386952886345,0.0038863501977175474,0.04752596840262413,-0.04378753900527954,0.017479744784858982,0.04926635796296969,0.5134102161925631,0.6940199675080637,0.5130199619211471,8.303282370553904e-07,0.4869792077506159,0.0009762773279138025,-0.007961681165534534,-0.1744325600355484,0.028403106887719964,0.5020576131687243,-0.20092111489864783,0.377971887588501,-0.041188926779496024,0.1204735542072688,0.6525922994655954,0.0010225673974308958,0.01620666074555146,0.007610784472275676,0.6367521367521367,-0.2574983333812322,,,,,,,,,,,,,
33,direction_head,7,encoder_and_direction,0.6901992240531759,0.36895822905577147,-0.0005899719334678053,0.0028093446343628674,0.6912885702900834,1.0893468883830113,0.05567112365637425,0.08756089320612939,0.6357989465150544,0.5129817668222425,0.0009214003072468776,243,0.0045213280245661736,0.05235684663057327,-0.0491945706307888,0.017509813267536995,0.04981838943610966,0.513484115405661,0.004256760235875845,0.05160585045814514,-0.04912338778376579,0.020598214550378836,0.04648960858771708,0.5032029911744411,0.0045213280245661736,0.05235684663057327,-0.0491945706307888,0.017509813267536995,0.04981838943610966,0.513484115405661,0.6939049246852984,0.5129817668222425,0.0004558502021434093,0.4869792077506159,0.0009214003072468776,-0.010650126058064492,-0.1915691057903086,0.03326810196515284,0.5020576131687243,-0.22217150196535285,0.377971887588501,-0.055621985571529746,0.045501797276968015,0.3156551833184085,-0.016210880376142933,0.0044163234782463425,0.004922339579745718,0.5982905982905983,-0.33247009031153296,,,,,,,,,,,,,
34,direction_head,8,encoder_and_direction,0.6900398192088028,0.36883874127006794,-0.0006031874631319694,0.0032366798638707095,0.6911292120732448,1.0893924509758477,0.053610383652592485,0.08513625109095156,0.6297010141463734,0.5129967127305095,0.0005704305669240155,243,0.004780651070177555,0.054755572229623795,-0.051829252392053604,0.01671569817502885,0.048607973321003535,0.5135970400459006,0.004515840671956539,0.05406861752271652,-0.051758065819740295,0.019596209699899243,0.045160988024975694,0.5032378649603975,0.004780651070177555,0.054755572229623795,-0.051829252392053604,0.01671569817502885,0.048607973321003535,0.5135970400459006,0.6938673028263046,0.5129967127305095,0.007130028571594637,0.4869792077506159,0.0005704305669240155,-0.00997465793433127,-0.18780513362149143,0.037202068113536546,0.5020576131687243,-0.22063769815251677,0.377971887588501,-0.05138993718191165,0.06958066069253999,0.4154365534462368,-0.017776531385162886,0.008587779247501403,0.00559780770347894,0.6239316239316239,-0.308391226895961,,,,,,,,,,,,,
35,direction_head,9,encoder_and_direction,0.6897939942613408,0.3687935461914474,-0.0006112637386132809,0.003397506457666488,0.6908835683550153,1.089574090727083,0.052727309438728394,0.0842130820490396,0.6261177973277813,0.5132300349651221,0.0006598898115253589,243,0.005217117257416248,0.058597683906555176,-0.0560540109872818,0.015585466665032207,0.04705583298443886,0.5136684482742873,0.004952133633196354,0.05800236389040947,-0.05598283186554909,0.018033221439569244,0.04320604465574613,0.5031664567320108,0.005217117257416248,0.058597683906555176,-0.0560540109872818,0.015585466665032207,0.04705583298443886,0.5136684482742873,0.6939956957850295,0.5132300349651221,0.020603764874292458,0.4869792077506159,0.0006598898115253589,-0.010229976110467883,-0.1805548716622425,0.03149739467528212,0.5020576131687243,-0.20736824377857344,0.377971887588501,-0.0514353842381577,0.07655992914193055,0.4488625756356482,-0.024258727645818712,0.0006972617097440014,0.0053424895273423275,0.6282051282051282,-0.3014119584465704,,,,,,,,,,,,,
36,direction_head,10,encoder_and_direction,0.6896332185920123,0.36903433870155733,-0.0005963886657240097,0.003465064835256851,0.6907222399917933,1.089021187562209,0.05178036915126561,0.08223105763546112,0.6296935809923958,0.5134450899785195,0.000814803787533466,243,0.005119907204061747,0.05812390521168709,-0.055587563663721085,0.016095826928665662,0.0473041055004337,0.5137332138767776,0.004855494014918804,0.05753135308623314,-0.05551634356379509,0.018341263405250448,0.04303187380456643,0.5029223402303165,0.005119907204061747,0.05812390521168709,-0.055587563663721085,0.016095826928665662,0.0473041055004337,0.5137332138767776,0.6937764872105016,0.5134450899785195,0.03223583314720142,0.4869792077506159,0.000814803787533466,-0.008630519542380592,-0.1715748860413291,0.028366840680196015,0.5020576131687243,-0.21233924783605485,0.377971887588501,-0.04658251078951517,0.11635361708628911,0.6063797342961149,-0.021777776842214158,0.002831817670711434,0.006941946095429618,0.6239316239316239,-0.26161827050221187,,,,,,,,,,,,,
37,direction_head,11,encoder_and_direction,0.6894387873401354,0.3690919236454007,-0.000595620785049135,0.0035064695089553986,0.6905272123659705,1.0884235330990382,0.05038572611256197,0.08170955318352227,0.6166442496557779,0.5137763909451045,0.0010713868863521806,243,0.005050553474575281,0.057563502341508865,-0.054827019572257996,0.0164826314459846,0.046939179375849155,0.5139565721725455,0.004787691868841648,0.05695590004324913,-0.05475585162639618,0.01798243700051304,0.041629064346989465,0.5031290919613433,0.005050553474575281,0.057563502341508865,-0.054827019572257996,0.0164826314459846,0.046939179375849155,0.5139565721725455,0.6937544160020629,0.5137763909451045,0.04541563325398163,0.4869792077506159,0.0010713868863521806,-0.008992292492319764,-0.1734524721381684,0.031248572595509172,0.5020576131687243,-0.19257984896656644,0.377971887588501,-0.04709842968678407,0.08696751561635119,0.4969204344188595,-0.015564625942960708,0.006611304808262974,0.006580173145490447,0.594017094017094,-0.2910043719721498,,,,,,,,,,,,,
38,direction_head,12,encoder_and_direction,0.6891630953894212,0.3689840572098127,-0.0006047973045348534,0.0035133492194370695,0.6902510690820086,1.087973916923607,0.04793401482653042,0.08116612776745552,0.5905667320222969,0.5143817002299179,0.0009667439321094334,243,0.004876838997006416,0.05659306421875954,-0.05348853021860123,0.01616685430476854,0.045086112131287465,0.5143692453063621,0.004615743178874254,0.05595589056611061,-0.05341733992099762,0.016693747675488983,0.03875075835477665,0.5033873240430675,0.004876838997006416,0.05659306421875954,-0.05348853021860123,0.01616685430476854,0.045086112131287465,0.5143692453063621,0.6940963595406683,0.5143817002299179,0.058847853144826684,0.4869792077506159,0.0009667439321094334,-0.010955262311225617,-0.17719559506355553,0.01581146039811676,0.5020576131687243,-0.20407599730206105,0.377971887588501,-0.05937963814226492,0.02927191511730909,0.24645009673349652,-0.029453038863757164,-0.009492654852611814,0.004617203326584593,0.5683760683760684,-0.3486999724711919,,,,,,,,,,,,,
39,direction_head,13,encoder_and_direction,0.68895628876411,0.36919914615842014,-0.0005936339531282491,0.0034181345183821907,0.6900436294439075,1.0873408445290156,0.04596559013480421,0.07979256961615902,0.5760635402008107,0.5149811972170719,0.000902616672168052,243,0.0045842379331588745,0.05454599857330322,-0.05109432712197304,0.01756186679423304,0.0455313801705859,0.5146183437774787,0.0043256813660264015,0.053873270750045776,-0.05102311074733734,0.016999905715865928,0.03758244751981398,0.5034006092948603,0.0045842379331588745,0.05454599857330322,-0.05109432712197304,0.01756186679423304,0.0455313801705859,0.5146183437774787,0.694007976548651,0.5149811972170719,0.07246689688900919,0.4869792077506159,0.000902616672168052,-0.009374483177751117,-0.1826102975736097,0.022447791418045204,0.5020576131687243,-0.21335900081927084,0.377971887588501,-0.049507436302875185,0.09908561744756916,0.5464319326186873,-0.02116985226315038,-8.700350707926407e-05,0.006197982460059093,0.6282051282051282,-0.2788862701409318,,,,,,,,,,,,,
40,direction_head,14,encoder_and_direction,0.688717054346433,0.3691503610257264,-0.0005935327379939826,0.0034260992549236986,0.6898038549819491,1.086800297865501,0.04308222099565133,0.07868304841309717,0.5475413302426153,0.5155325351664767,0.0006722992652518877,243,0.004494424443691969,0.05386349558830261,-0.050074830651283264,0.018380112350959904,0.04500539856912323,0.5150318472395322,0.004238399676978588,0.05316939949989319,-0.05000365152955055,0.016601611407592618,0.03546728825847692,0.5035401044386857,0.004494424443691969,0.05386349558830261,-0.050074830651283264,0.018380112350959904,0.04500539856912323,0.5150318472395322,0.6942544340102809,0.5155325351664767,0.08603113896954605,0.4869792077506159,0.0006722992652518877,-0.010368907616188215,-0.19481537083191647,0.021517216101050174,0.5020576131687243,-0.22502355416649833,0.377971887588501,-0.05613638909644146,0.0472103243044768,0.3216902195644669,-0.017187212481262093,0.0010008576793451907,0.0052035580216219955,0.6282051282051282,-0.3307615632840242,,,,,,,,,,,,,
41,direction_head,15,encoder_and_direction,0.6884228820492934,0.3693127812469726,-0.0005882825464520995,0.0034288592004296523,0.6895091441961435,1.0862627146499497,0.04138811721115466,0.07870496179060282,0.5258641421016013,0.5160465083452139,0.0007515758205404437,243,0.004286054987460375,0.05233244225382805,-0.04803676903247833,0.019351830216275078,0.04462901870403494,0.5156014524101522,0.004033117089420557,0.051602162420749664,-0.04796558991074562,0.016099560587242715,0.033053436631383715,0.5035799601940644,0.004286054987460375,0.05233244225382805,-0.04803676903247833,0.019351830216275078,0.04462901870403494,0.5156014524101522,0.6945625263149746,0.5160465083452139,0.09851512401367385,0.4869792077506159,0.0007515758205404437,-0.008888554288013752,-0.18426025127693357,0.018233231172190667,0.5020576131687243,-0.21397860869429586,0.377971887588501,-0.05287677903258079,0.05848008242506486,0.36895401420459806,-0.011328576279595715,0.0013438186628673243,0.006683911349796459,0.6410256410256411,-0.3194918051634361,,,,,,,,,,,,,
42,final_top20,1,encoder_and_final,0.10891999957755535,0.36732942551620057,-0.0008277225446398426,0.002907406313849836,0.6907773203329071,1.0967107978495922,0.0707097017616368,0.09357395807692712,0.7556557744784759,0.5183490085465685,0.001851513048071259,243,0.0013637609081342816,0.023881470784544945,-0.012510078027844429,0.026114382884170177,0.05890460049031977,0.5210890917288513,0.001102723297663033,0.021787013858556747,-0.01243889145553112,0.0326936778916497,0.05762493640140469,0.514997803781813,0.0013637609081342816,0.023881470784544945,-0.012510078027844429,0.026114382884170177,0.05890460049031977,0.5210890917288513,0.6921495562812497,0.5134409383373342,0.010754411326341416,0.4869792077506159,0.001851513048071259,-0.0011113027994320256,-0.1466109464741835,0.0306826615209852,0.5020576131687243,-0.16287638368967428,0.377971887588501,-0.009448113274601745,0.3242914657814775,1.4202847059779704,0.02193953684041028,0.027251461143866073,0.014461162838378184,0.7393162393162394,-0.05368042180702348,-0.0008293214504102342,-0.0008263548307685607,0.001597485462843906,0.0014377331478726773,0.00015975231399352198,0.00031501753474003633,-0.00041624591540312394,-0.0001248737837840963,8.0,80.0,0.0,0.0020881694872888624,0.0017110022486851876
43,final_top20,2,encoder_and_final,0.1087442559271969,0.3668271420666805,-0.0009375432737365223,0.0024162345013122592,0.6908251773770694,1.0976364558542169,0.06884107349641566,0.09192882008665021,0.7488519207744371,0.5175136983400909,0.001632023624522006,243,0.0013315213145688176,0.02413604035973549,-0.01283983699977398,0.023443423690499347,0.054713444305371416,0.5194533451018523,0.0010712385410442948,0.0220692940056324,-0.012768648564815521,0.028773044731286203,0.05470562271257676,0.513694188449636,0.0013315213145688176,0.02413604035973549,-0.01283983699977398,0.023443423690499347,0.054713444305371416,0.5194533451018523,0.6925922473890892,0.5132757030181601,0.002980048042791796,0.4869792077506159,0.001632023624522006,-0.0010987485399257882,-0.1382501018640203,0.031809513042100335,0.5020576131687243,-0.15852628745088215,0.377971887588501,-0.0024140821230490116,0.3838781759626382,1.620576403597189,0.024754654456211167,0.0313237053496437,0.014473717097884422,0.7008547008547008,0.005906288374137203,-0.0009406516873026464,-0.0009332312977121646,-0.00026058997536893,-0.0002647616487422511,4.171673208475113e-06,0.000494935798633378,0.00014693348166474606,4.408004614901984e-05,8.0,80.0,0.0,0.0016344016260484717,0.0015503212739737444
44,final_top20,3,encoder_and_final,0.10868772698545849,0.3667188117710444,-0.0010473249674505297,0.0021825938226186906,0.6906657060915298,1.0974813470473657,0.06713222890243414,0.09242682185503527,0.7263284353510082,0.5173559359750503,0.0014088549377907996,243,0.0017344439402222633,0.029744893312454224,-0.02354746125638485,0.021815685898756893,0.05188175723574805,0.5157118860656806,0.0014740864280611277,0.02825845405459404,-0.02347628027200699,0.025090384767471528,0.05051472632927557,0.5051002911961128,0.0017344439402222633,0.029744893312454224,-0.02354746125638485,0.021815685898756893,0.05188175723574805,0.5157118860656806,0.6931168184764388,0.5131212619660678,0.0015219916585225304,0.4869792077506159,0.0014088549377907996,0.0017134112257289145,-0.14855353113053715,0.025694596384416624,0.5020576131687243,-0.17106051779160514,0.377971887588501,0.009633690387501594,0.5279943457873837,2.060549074341978,0.005959612612348231,0.01949868691721557,0.017285876863539124,0.7307692307692307,0.1500224581988827,-0.001054177852108626,-0.0010391268739053036,0.0021731055036070756,0.0020436169609638457,0.00012948854273417965,0.00041339145391248164,-0.00048143135845748477,-0.0001444294101268895,8.0,80.0,0.0,0.0014733168033144242,0.0015395642548741188
45,final_top20,4,encoder_and_final,0.10857615214619008,0.36641800698343213,-0.0011446162041439008,0.002047163151843591,0.6906277553311416,1.0974131116827766,0.06622246633172994,0.09077332009245291,0.7295366773439834,0.5167398324231552,0.0014401549505023861,243,0.001161764026619494,0.02255195565521717,-0.006119729485362768,0.022881496918324015,0.047822043604854335,0.51756185737784,0.0009062903700396419,0.020314615219831467,-0.0060485415160655975,0.022976930365132497,0.040069064570795135,0.5127243650687553,0.001161764026619494,0.02255195565521717,-0.006119729485362768,0.022881496918324015,0.047822043604854335,0.51756185737784,0.6930909615762203,0.5132864972852418,0.00389257877531567,0.4869792077506159,0.0014401549505023861,0.00145365829932065,-0.13375025392386974,0.024709957665203897,0.5020576131687243,-0.15430350727517095,0.377971887588501,0.0012742892836578364,0.445741190036669,1.789521857000557,0.000278387534796698,0.012489116691770575,0.01702612393713086,0.7393162393162394,0.06776930244816803,-0.0011543906557725287,-0.0011324419262594317,-0.0016861880709257092,-0.001699452820980696,1.3264749577501789e-05,0.0005885299135115929,0.0004416788704475039,0.00013250366761212716,8.0,80.0,0.0,0.001585807288808419,0.0014199270601403505
46,final_top20,5,encoder_and_final,0.10852492344821547,0.366323843475554,-0.0012495966384399302,0.0017037607342769792,0.6905984010260838,1.097251013985702,0.06293572378254336,0.08837968370944119,0.7121062346121548,0.5141334320870383,0.0014563638903116788,243,0.0011265522334724665,0.02240467071533203,-0.0026294810231775045,0.020334619668975765,0.04007893301637524,0.513783033571001,0.0008726262021809816,0.020103000104427338,-0.0025582928210496902,0.018451733695532945,0.030586935399021006,0.5108802060542553,0.0011265522334724665,0.02240467071533203,-0.0026294810231775045,0.020334619668975765,0.04007893301637524,0.513783033571001,0.6930620790639174,0.5133529235442063,0.00774198048230446,0.4869792077506159,0.0014563638903116788,0.000584543251862973,-0.14488005267081483,0.017642510477623885,0.5020576131687243,-0.155456657193064,0.377971887588501,-0.004787211486790673,0.4056654693048971,1.6716879699517502,-0.0055090675092815955,0.008014236341770764,0.016157008889673183,0.7051282051282052,0.027693581716396132,-0.0012648327364616478,-0.0012316765542231883,0.0018382121215836378,0.001683192980124204,0.00015501914167543874,0.0005346814476069994,-0.00041572527788957814,-0.00012471758955143742,8.0,80.0,0.0,0.0013968795966271957,0.0015884249670632949
47,final_top20,6,encoder_and_final,0.10842903711638607,0.3660930568290936,-0.0013710332784989737,0.001799813108496332,0.6907757102296903,1.097194332588505,0.06432198314586891,0.08981264432315918,0.7161795939826568,0.5143501477569098,0.0017353106315732539,243,0.0011971466010436416,0.023393671959638596,-0.00387008860707283,0.019815934350125013,0.038695179654043795,0.5133994219254814,0.0009449016652069986,0.02123953215777874,-0.003798900870606303,0.016361177196321814,0.02803343173986477,0.5093889365405039,0.0011971466010436416,0.023393671959638596,-0.00387008860707283,0.019815934350125013,0.038695179654043795,0.5133994219254814,0.6939097957650873,0.5131943308509287,0.0034865482673955843,0.4869792077506159,0.0017353106315732539,0.0005651622021321818,-0.14110159611112927,0.03733244998292795,0.5020576131687243,-0.16465942886855056,0.377971887588501,-0.0054195386162297285,0.3824421741862041,1.5854923178656837,0.002826527290693992,0.018327052680153954,0.01613762783994239,0.7094017094017094,0.004470286597703099,-0.001391593441354956,-0.0013457085622496459,0.0013867351171938935,0.0010143831735319963,0.00037235194686218164,0.0005725608309148811,-0.0005351867810531985,-0.00016055604214670893,8.0,80.0,0.0,0.0017249078763571736,0.0017474869491632212
48,final_top20,7,encoder_and_final,0.10841220283655675,0.3661234062369708,-0.001488752958628858,0.0017710432387372879,0.6911364224340234,1.0971931339456484,0.050595152601438265,0.08272763923069404,0.6115870472303553,0.5090485019633111,0.001821983866539684,243,0.0012759309029206634,0.025876950472593307,0.010625351220369339,0.014068741689931824,0.024846641682663106,0.5013314313281183,0.0010256922105327249,0.023726193234324455,0.01069654244929552,0.009327669637798509,0.012929153335678746,0.5067667599678829,0.0012759309029206634,0.025876950472593307,0.010625351220369339,0.014068741689931824,0.024846641682663106,0.5013314313281183,0.6939540530065866,0.5133305046818057,0.00909458518046769,0.4869792077506159,0.001821983866539684,-0.0004773385762187731,-0.13477422776068604,0.02694150418265928,0.5020576131687243,-0.15437855747687967,0.377971887588501,-0.006362777988957907,0.3729757970014471,1.5892884812795123,0.008098586109940298,0.016863679560728116,0.015095127061591437,0.7008547008547008,-0.0049960905870538586,-0.001516198530478025,-0.0014556503727532629,0.002337542203531484,0.002223380156908661,0.00011416204506531358,0.0006498296410427429,-0.0004517045526881702,-0.00013551136945579855,8.0,80.0,0.0,0.0014568963786347582,0.0017438056686583923
49,final_top20,8,encoder_and_final,0.10831216828651972,0.3659050647210289,-0.001645473931338339,0.0017665348740602885,0.6914198919311985,1.0971836902938046,0.056181946997455115,0.08577943549335959,0.6549582271592859,0.5111733119219358,0.0014999278423658078,243,0.0012803064892068505,0.025163333863019943,0.0024929179344326258,0.01723756766308451,0.03052958044036639,0.5107739240399122,0.0010330562945455313,0.023121463134884834,0.00256410613656044,0.010142103896350086,0.014669100290982165,0.5072267618112116,0.0012803064892068505,0.025163333863019943,0.0024929179344326258,0.01723756766308451,0.03052958044036639,0.5107739240399122,0.6960020212150144,0.513048193081207,0.0028139823953807178,0.4869792077506159,0.0014999278423658078,0.001130512433787775,-0.13058514300589685,0.03235689896074012,0.5020576131687243,-0.15716896444278716,0.377971887588501,0.006384757985275838,0.49412659176054463,1.9609258723537968,0.003951363307796996,0.016459575605552158,0.016702978071597985,0.7136752136752137,0.11615470417204365,-0.0016810140697466373,-0.0016036651388606185,0.0018011697675319738,0.0013128473870722245,0.0004883223806245951,0.0004940645023452817,-0.0007497434560718829,-0.00022492304551633425,8.0,80.0,0.0,0.0018073973919723327,0.001977871053169698
50,final_top20,9,encoder_and_final,0.10819551486849457,0.3656323361159353,-0.0018041086283534281,0.0018843078737468253,0.6918832163152459,1.0972141968188704,0.05126642557478988,0.08347177386283562,0.6141767833882751,0.5086997641037478,0.001861622599341147,243,0.001370956189930439,0.026875397190451622,0.009510370902717113,0.01443785363162995,0.024703528003654288,0.5055569717264932,0.0011237020371481776,0.024849725887179375,0.009581562131643295,0.007938417875374134,0.009334269074926333,0.5059688145320727,0.001370956189930439,0.026875397190451622,0.009510370902717113,0.01443785363162995,0.024703528003654288,0.5055569717264932,0.6965293566337782,0.5129859184634278,0.0016174794057839004,0.4869792077506159,0.001861622599341147,0.0009543880443752695,-0.13864274786453112,0.04240768066361289,0.5020576131687243,-0.14926213272826505,0.377971887588501,0.003366238049589531,0.426341380481557,1.7566712203055075,0.015818025598783425,0.02821150083248014,0.01652685368218548,0.7264957264957265,0.04836949289305603,-0.0018481856249394156,-0.0017477494692213571,0.000440975939091004,0.0003246987035822713,0.00011627723224592046,0.0005304572833665589,-9.838094874794478e-05,-2.951428500637121e-05,8.0,80.0,0.0,0.0019270213091557606,0.0019515106675045953
51,final_top20,10,encoder_and_final,0.10812675517441316,0.36551005264314324,-0.0019495748464694541,0.0019164335724301533,0.6919802357698535,1.0971701221315415,0.04325696512940609,0.07904021601862006,0.5472779213965678,0.5069760026836209,0.0019038112485209296,243,0.001454556011594832,0.02863888442516327,0.016080275177955627,0.008887522314737878,0.016129133718723754,0.49593678877196945,0.0012049321085214615,0.026622651144862175,0.016151465475559235,0.00387644853445937,0.00537401465680495,0.503981008732562,0.001454556011594832,0.02863888442516327,0.016080275177955627,0.008887522314737878,0.016129133718723754,0.49593678877196945,0.6950235726589266,0.5132217316827515,0.007605806651427376,0.4869792077506159,0.0019038112485209296,0.001528751339262337,-0.1425433505511292,0.049712544328013974,0.5020576131687243,-0.14629673257934894,0.377971887588501,0.010141311606574794,0.4744542281048034,1.9176432012144844,0.02146341884298364,0.03430065738656531,0.017101216977072547,0.7094017094017094,0.09648234051630245,-0.002005012826275261,-0.0018819386777077843,-0.0013371605731663295,-0.00127331521234737,-6.384535518009216e-05,0.0007673192274523899,0.0004847412898016046,0.00014542239504748976,8.0,80.0,0.0,0.0023334837113244797,0.0020899577693666506
