split,variant,period_return,excess,mdd,turnover,roll,roll_excess,win,latest,recent,score
validation,cluster_gate_k16_m6_cap4,0.04234734865188394,-0.0519816508674642,-0.3107749772708669,0.5064935064935064,-0.008315007015430479,-0.013655015190102326,0.36764705882352944,0.11898522146534529,0.09920299928099197,-0.01946910966347684
validation,cluster_gate_k16_m8_cap3,-0.02027256104444919,-0.11460156056379733,-0.3327380203206266,0.5064935064935064,-0.014798996525598022,-0.02013900470026987,0.38235294117647056,0.08169020482366629,0.08048860118185075,-0.036025139869934164
validation,cluster_boost_k24_w0.20,0.05369772208911194,-0.0406312774302362,-0.29274498993503206,0.5064935064935064,-0.011296273197406196,-0.016636281372078045,0.4411764705882353,0.13464065246358148,0.09329822174353228,-0.018911670252975063
validation,cluster_boost_k24_w0.35,0.09704271317944535,0.0027137136600972056,-0.2810413964792715,0.5064935064935064,-0.0107586654811255,-0.016098673655797348,0.4264705882352941,0.14473767746460364,0.09703802952424585,-0.012323234432762308
validation,cluster_boost_k24_w0.50,0.030709680210525114,-0.06361931930882303,-0.2984069959460256,0.5064935064935064,-0.016492612171062602,-0.02183262034573445,0.39705882352941174,0.10769275919234245,0.08371724239008504,-0.027471082786394166
validation,cluster_gate_k24_m3_cap8,-0.0019143259928050549,-0.0962433255121532,-0.2999576120688312,0.5064935064935064,-0.014948139494149082,-0.02028814766882093,0.38235294117647056,0.09267208938572669,0.0935997545273507,-0.02771551583591831
validation,cluster_gate_k24_m4_cap6,0.015835031081380402,-0.07849396843796774,-0.29522665149875715,0.5064935064935064,-0.01631297886806484,-0.021652987042736688,0.39705882352941174,0.1168401047831189,0.10069251608715486,-0.02429789651366557
validation,cluster_gate_k24_m5_cap5,0.041275893091816895,-0.05305310642753125,-0.30082211337373066,0.5064935064935064,-0.012561084851192865,-0.017901093025864713,0.39705882352941174,0.12345109004358168,0.10882068149248429,-0.018217773439507333
validation,cluster_gate_k24_m6_cap4,0.08872215274733941,-0.005606846772008733,-0.24765897292394023,0.5064935064935064,-0.004092546905866259,-0.009432555080538106,0.4117647058823529,0.09419384775201767,0.10534103104469546,-0.004221991347464201
validation,cluster_gate_k24_m8_cap3,0.055125332336885435,-0.03920366718246271,-0.26822830603469217,0.5064935064935064,-0.007088083687039987,-0.012428091861711833,0.4117647058823529,0.07683858962998191,0.09757078678168532,-0.013228712994982876
holdout,baseline,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,cluster_boost_k8_w0.20,0.041902148172833664,0.07994713728187297,-0.049214391314736816,0.5263157894736842,0.01982790965212188,0.05089447039736114,0.9,0.00764034729670704,0.01982790965212188,0.032148914467458975
