split,variant,period_return,excess,mdd,turnover,roll,roll_excess,win,latest,recent,score
holdout,gknn20_t08_gate_m8_cap3,-0.05299069158190195,-0.014945702472862643,-0.08753919221153927,0.5263157894736842,-0.009021782772528408,0.02204477797271085,0.4,-0.015241162403088926,-0.009021782772528408,-0.009252603537415065
holdout,gknn35_t068_boost_w0.15,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t068_boost_w0.30,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t068_boost_w0.45,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t068_gate_m4_cap6,0.0805746661294715,0.11861965523851081,-0.04991632361783804,0.5263157894736842,0.0364256865130726,0.06749224725831185,0.9,0.03458645854603648,0.0364256865130726,0.0492241945215732
holdout,gknn35_t068_gate_m5_cap5,-0.001842600340857814,0.03620238876818149,-0.06242258220523744,0.5263157894736842,0.011693652803026932,0.04276021354826619,0.6,0.0335406322802656,0.011693652803026932,0.0169462150477638
holdout,gknn35_t068_gate_m6_cap4,-0.004383887150302246,0.03366110195873706,-0.061362698398115256,0.5263157894736842,-0.002444121059141202,0.028622439686098056,0.4,-0.002791820837944492,-0.002444121059141202,0.003487855657797072
holdout,gknn35_t068_gate_m8_cap3,-0.04363014244796959,-0.005585153338930282,-0.08528550816576363,0.5263157894736842,-0.01657792836000953,0.014488632385229728,0.4,-0.03538056923049837,-0.01657792836000953,-0.014136096689429164
holdout,gknn35_t074_boost_w0.15,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t074_boost_w0.30,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t074_boost_w0.45,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t074_gate_m4_cap6,0.04094708616158238,0.07899207527062169,-0.05748049036764635,0.5263157894736842,0.02942595121671876,0.06049251196195802,0.9,0.04034532660065748,0.02942595121671876,0.03890523161272039
holdout,gknn35_t074_gate_m5_cap5,-0.011859108730633672,0.026185880378405635,-0.059206062161109574,0.5263157894736842,0.015316177642669704,0.04638273838790896,0.5,0.08038829999357877,0.015316177642669704,0.01816423608491322
holdout,gknn35_t074_gate_m6_cap4,-0.03604795629602042,0.001997032813018884,-0.06666125705902148,0.5263157894736842,-0.0013142009676137655,0.029752359777625494,0.4,0.02978563304031434,-0.0013142009676137655,0.0006955289503565798
holdout,gknn35_t074_gate_m8_cap3,-0.07978229883969701,-0.0417373097306577,-0.10511218528882327,0.5263157894736842,-0.01672922307009147,0.01433733767514779,0.3,-0.028617597482751056,-0.01672922307009147,-0.02085501580897342
holdout,gknn35_t08_boost_w0.15,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t08_boost_w0.30,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t08_boost_w0.45,0.11544544655906552,0.15349043566810483,-0.046433692435518314,0.5263157894736842,0.05017720568638824,0.0812437664316275,1.0,0.04618518866281174,0.05017720568638824,0.06506075102141709
holdout,gknn35_t08_gate_m4_cap6,0.035635543226081534,0.07368053233512084,-0.05865386159960728,0.5263157894736842,0.034259468382850336,0.0653260291280896,0.8,0.05762486776262565,0.034259468382850336,0.04112355392887947
holdout,gknn35_t08_gate_m5_cap5,-0.04680278788129755,-0.00875779877225824,-0.08321669120277142,0.5263157894736842,0.004288152700009762,0.03535471344524902,0.6,0.008967463067426129,0.004288152700009762,0.004446385311552696
holdout,gknn35_t08_gate_m6_cap4,-0.07369955569193065,-0.035654566582891345,-0.08796291736318318,0.5263157894736842,-0.009964528973459508,0.02110203177177975,0.4,-0.027794882535262633,-0.009964528973459508,-0.012120059424327208
holdout,gknn35_t08_gate_m8_cap3,-0.0906505996590643,-0.052605610550024995,-0.09997838530893399,0.5263157894736842,-0.023326356045453956,0.007740204699785303,0.2,-0.08306940128998763,-0.023326356045453956,-0.02770617227321121
