run,r_value,epoch,checkpoint,val2026_strict_competition_score,val2026_strict_latest_window_return,hold2026_recent_market_equal_period_return,same_calendar_2025_market_equal_period_return,same_comp_2025_market_equal_period_return,val2026_strict_market_equal_period_return,hold2026_recent_max_drawdown,same_calendar_2025_max_drawdown,same_comp_2025_max_drawdown,val2026_strict_max_drawdown,hold2026_recent_period_excess_equal,same_calendar_2025_period_excess_equal,same_comp_2025_period_excess_equal,val2026_strict_period_excess_equal,hold2026_recent_period_return,same_calendar_2025_period_return,same_comp_2025_period_return,val2026_strict_period_return,val2026_strict_recent_return_mean,val2026_strict_recent_return_min,val2026_strict_rolling_excess_equal_mean,val2026_strict_rolling_return_mean,val2026_strict_rolling_win_rate,hold2026_recent_turnover_mean,same_calendar_2025_turnover_mean,same_comp_2025_turnover_mean,val2026_strict_turnover_mean,val2026_strict_selection_component,hold2026_recent_selection_component,same_calendar_2025_selection_component,same_comp_2025_selection_component,selection_score,selection_score_weight_sum
r020_top10_topk010,0.2,8,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_8.pt,0.016595688325714352,-0.025809859487629483,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.013890193845629728,-0.0399153147450515,-0.01214962273418907,-0.13582016490018145,0.03501082326703475,-0.05207507443444803,0.02046104767761947,-0.04076146658282509,-0.007057300550409096,-0.07430587840097025,0.03384550908051254,0.07823324624676475,0.10002448113321916,-0.025809859487629483,0.011201964000868326,0.02110595778851311,0.620253164556962,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,0.016595688325714352,0.03501082326703475,-0.05207507443444803,0.02046104767761947,0.014019553382078314,1.0
r020_top10_topk008,0.2,6,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_6.pt,-0.015339490087023521,-0.018065777008875017,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.012218536879420316,-0.012337625903393601,-0.006537437043637073,-0.11444651509541093,0.05780156387159319,0.006949883029813031,0.0174489012312542,-0.10299299430219522,0.01573344005414934,-0.015280920936709186,0.030833362634147266,0.016001718527394626,0.02068467316073752,-0.018065777008875017,-0.0003777978316850117,0.009526195955959773,0.45569620253164556,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.015339490087023521,0.05780156387159319,0.006949883029813031,0.0174489012312542,0.013487546654950775,1.0
r020_top10_topk010,0.2,9,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_9.pt,0.010938726900967987,-0.006734310637080743,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.029446084122657812,-0.042460521018242936,-0.028222044339805352,-0.12876850172407628,0.027867512815719198,-0.03437020455916484,0.03305754679826611,-0.010953961782617094,-0.01420061100172465,-0.05660100852568706,0.04644200820115918,0.10804075104697275,0.07872254191604293,-0.006734310637080743,0.005508659512292808,0.015412653299937592,0.5316455696202531,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,0.010938726900967987,0.027867512815719198,-0.03437020455916484,0.03305754679826611,0.013118598730039012,1.0
r020_top10_topk008,0.2,5,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_5.pt,-0.002760914877136403,-0.010555341232991289,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.013028884381983907,-0.0232136478436471,-0.010780088126323584,-0.10100336232516016,0.05299661969809599,-0.013572518906148412,-0.000490753467818239,-0.07256934745097676,0.010928495880652145,-0.03580332287267063,0.012893707935074827,0.04642536537861308,0.055735435397617474,-0.010555341232991289,-0.00187590668339741,0.008028087104247374,0.4810126582278481,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.002760914877136403,0.05299661969809599,-0.013572518906148412,-0.000490753467818239,0.012898665167971585,1.0
r020_top10_topk012,0.2,6,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk012/checkpoints/msgca_epoch_6.pt,-0.011372302186863054,-0.018065777008875017,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.012218536879420316,-0.007443118483646982,-0.012294533910934824,-0.10859389581275802,0.05780156387159319,0.009501374041868016,-0.00836348296840872,-0.06791436356660441,0.01573344005414934,-0.012729429924654201,0.005020978434484347,0.051080349262985436,0.01132434993234419,-0.02598992006544809,0.0018067212184719461,0.01171071500611673,0.5569620253164557,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.011372302186863054,0.05780156387159319,0.009501374041868016,-0.00836348296840872,0.012365169561571994,1.0
r020_top10_topk008,0.2,7,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_7.pt,-0.024480417366095193,-0.050980412609055725,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.011877961527109182,-0.006339469529241359,-0.012692835720226836,-0.13674644301968053,0.061197409401248626,0.01636215102019556,0.021080797340039314,-0.15695466935883773,0.019129285583804778,-0.005868652946326658,0.03446525874293238,-0.037959956529247885,0.018586939326805108,-0.050980412609055725,-0.004019601014131301,0.005884392773513483,0.5569620253164557,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.024480417366095193,0.061197409401248626,0.01636215102019556,0.021080797340039314,0.012023403550661107,1.0
r020_top10_topk008,0.2,4,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_4.pt,-0.021398082273302785,-0.031112083565576154,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.006628305721581018,-0.012070405210209523,-0.007988281770148764,-0.0989268009269828,0.06561705772257587,-0.00011649213861963936,0.005259375517865372,-0.08149629582563311,0.02354893390513202,-0.022347296105141856,0.01864383692075844,0.03749841700395673,0.001199306809652545,-0.031112083565576154,-0.010187290517014277,-0.00028329672936949275,0.5063291139240507,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.021398082273302785,0.06561705772257587,-0.00011649213861963936,0.005259375517865372,0.010698840716192223,1.0
r020_top10_topk010,0.2,5,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_5.pt,-0.008026204299685227,-0.010555341232991289,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.013028884381983907,-0.0232136478436471,-0.010780088126323584,-0.12093762697395993,0.05299661969809599,-0.01279723320340076,-0.0004907547864492212,-0.08934104912272578,0.010928495880652145,-0.035028037169922976,0.012893706616443845,0.029653663706864064,0.053541467938859985,-0.010555341232991289,-0.0040082397820984704,0.005895754005546314,0.4936708860759494,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,-0.008026204299685227,0.05299661969809599,-0.01279723320340076,-0.0004907547864492212,0.010626195475839198,1.0
r020_top10_topk010,0.2,14,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk010/checkpoints/msgca_epoch_14.pt,0.007756845345539333,0.012144937597720062,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.03138172642345605,-0.017514655436873472,-0.010974385134189912,-0.08529485840100137,0.005357491268226489,0.021470299007186333,0.02038287012504325,0.028571360975070625,-0.03671063254921736,-0.0007605049593358837,0.03376733152793632,0.14756607380466047,0.016886497425535874,0.00999442356286906,0.009287748206668547,0.01919174199431333,0.7215189873417721,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,0.007756845345539333,0.005357491268226489,0.021470299007186333,0.02038287012504325,0.010329473927489344,1.0
r020_top10_topk008,0.2,8,/data/jiaxuanLin/AItrader/data/experiments/msgca/20260601_r020_top10_strong_ablation/runs/r020_top10_topk008/checkpoints/msgca_epoch_8.pt,0.0009342870937402523,-0.0012433908738299637,-0.04206812381744385,-0.022230803966522217,0.013384461402893066,0.11899471282958984,-0.010445789504349268,-0.02923646364870558,-0.009587971563935316,-0.13322994658267906,0.03471217092084555,-0.04073530687840399,0.032815069373128614,-0.12567029975814947,-0.0073559528965982945,-0.0629661108449262,0.04619953077602168,-0.006675586928559629,0.08031793896696986,-0.0012433908738299637,0.005960780291645399,0.015864774079290184,0.6582278481012658,0.6666666666666666,0.6499999999999999,0.6444444444444444,0.6045454545454544,0.0009342870937402523,0.03471217092084555,-0.04073530687840399,0.032815069373128614,0.009844050780277357,1.0
